TOLLGATE_ID,INTERSECTION_ID,SA00,SA01,SA02,SA03,SA04,SA05,TRN_STA,TRN_END,DAY1MEAN,DAY1MAX,DAY1MIN,DAY1MEDIAN,DAY1STD,DAY2MEAN,DAY2MAX,DAY2MIN,DAY2MEDIAN,DAY2STD,DAY3MEAN,DAY3MAX,DAY3MIN,DAY3MEDIAN,DAY3STD,SUM_LENGTH,SI00,SI01,SI02,SI03,SI04,SI05,SI06,SI07,SI08,FIX,RATIO,ROUTE_HOUR_head,ROUTE_PCT_head,ROUTE_MIN_TTIME,ROUTE_MAX_TTIME,ROUTE_LAST_TTIME,ROUTE_MEAN_TTIME,TST_STA,XTST_END,TSTW00,TSTW01,TSTW02,TSTW03,TSTW04,TRNW00,TRNW01,TRNW02,TRNW03,TRNW04,TOLLGATE_ID01,TOLLGATE_ID02,TOLLGATE_ID03,INTERSECTION_ID01,INTERSECTION_ID02,INTERSECTION_ID03,TIME_MEAN,TIME_STD,TIME_MIN,TIME_MAX,TIME_Median,TRN_START_HOUR,TRN_END_HOUR,DAYOFW
1,C,290.94,212.3,186.11,190.09,207.06,261.18,2016-10-21 15:00:00,2016-10-21 15:00:00,172.36166666666668,194.36,141.7,174.505,18.99630955387564,213.56,275.37,171.05,203.23,39.95491959696578,183.83,218.69,158.96,180.035,21.21074067542197,1550,1.0131510000299218,1.0886538951701838,0.9408621412737918,0.9618037004106204,0.9985083353107684,0.9391834021582036,1.0033738334254392,1.0360665663713848,1.0183971258496856,175.72712594871788,0.930645639100516,13,0.06429293103003163,1.8021978021978025,22.054945054945044,20.25274725274725,13.084869212399814,2016-10-21 17:00:00,2016-10-21 18:40:00,71.12181626053001,0.65,1005.55,1010.55,349.5,71.86075785439333,0.0,1005.8,1010.8,357.0,1,0,0,0,0,1,224.61333333333332,42.11995425765164,186.11,290.94,209.68,15,15,4
3,C,184.32,190.87,99.47,192.84,128.55,179.66,2016-10-21 15:00:00,2016-10-21 15:00:00,151.46166666666667,164.89,141.89,147.61,10.357299680257722,185.51,275.57,150.17,171.685,46.26127927327561,175.64166666666668,219.82,146.6,173.41,24.211650432522486,1206,1.0144164583686708,1.0515945070797112,0.9522991847529954,0.9770637280995886,0.9838781326446244,0.9504709298750592,0.9881994623561104,1.0662881063091818,1.0157894905140596,180.4999970094317,0.9646460223396522,16,0.07902137568078013,3.2197802197802203,21.978021978021975,18.75824175824176,13.52452445935476,2016-10-21 17:00:00,2016-10-21 18:40:00,71.12181626053001,0.65,1005.55,1010.55,349.5,71.86075785439333,0.0,1005.8,1010.8,357.0,0,0,1,0,0,1,162.6183333333333,39.04164413375372,99.47,192.84,181.99,15,15,4
2,A,63.87,68.15,58.8,68.98,82.07,65.99,2016-10-22 15:00:00,2016-10-22 15:00:00,80.655,106.66,53.91,78.48,17.834104126644547,65.70666666666666,77.16,61.18,63.825,5.763914179328718,63.225,72.48,55.19,63.385,6.42332857636911,384,1.0663177160803043,1.0320358648852992,0.9867175672164054,0.9796558279585128,0.9746805116631798,0.9732360649967928,1.0274028149863077,1.0058163620275231,0.9541372701856752,62.3075964619127,1.0332176936494502,8,0.05739597356236325,0.10989010989010987,23.0,22.89010989010989,12.128412391311135,2016-10-22 17:00:00,2016-10-22 18:40:00,60.32864235325646,0.8000000000000002,1004.65,1009.65,176.0,62.20608662386832,1.6,1004.0,1009.0,352.0,0,1,0,1,0,0,67.97666666666667,7.8061710631183745,58.8,82.07,67.07,15,15,5
3,A,138.25,106.31,104.53,127.06,123.79,93.03,2016-10-22 15:00:00,2016-10-22 15:00:00,123.73333333333332,146.71,107.7,123.26,14.135602805210214,124.02833333333336,149.28,100.18,119.33,20.981578984115245,114.01,132.1,93.67,112.71,13.024756427664967,852,1.0877593175467717,1.0343430602504002,1.0055119054879875,0.9732037721245056,1.0048819418848,0.9651042400835212,0.9860730285896252,0.9778385043479576,0.9652842296844318,111.11753067287256,1.0516426893060409,9,0.06681380681709448,0.17582417582417584,22.934065934065927,22.758241758241766,12.511789475590279,2016-10-22 17:00:00,2016-10-22 18:40:00,60.32864235325646,0.8000000000000002,1004.65,1009.65,176.0,62.20608662386832,1.6,1004.0,1009.0,352.0,0,0,1,1,0,0,115.495,16.90927526536841,93.03,138.25,115.05,15,15,5
1,B,137.71,143.04,156.38,123.61,116.61,149.07,2016-10-22 15:00:00,2016-10-22 15:00:00,143.16,162.0,121.73,147.20499999999996,16.50923014558826,119.29,143.89,102.36,112.23,16.06559927298076,142.32833333333338,183.48,117.02,140.32999999999998,25.12420857791677,821,1.02900866904287,1.0533666682268772,0.9513720216376176,0.9813500303402264,0.9679332991726252,0.953845731446644,1.0197554233074846,1.031411208509338,1.0119569483163164,119.2540850683284,0.9768760490352244,14,0.0680798805423783,1.967032967032967,22.01098901098901,20.043956043956047,12.681418474823381,2016-10-22 17:00:00,2016-10-22 18:40:00,60.32864235325646,0.8000000000000002,1004.65,1009.65,176.0,62.20608662386832,1.6,1004.0,1009.0,352.0,1,0,0,0,1,0,137.73666666666668,15.166035298213787,116.61,156.38,140.375,15,15,5
3,B,105.32,81.86,122.33,98.95,95.1,124.97,2016-10-22 15:00:00,2016-10-22 15:00:00,117.81166666666668,141.22,96.29,114.1,16.167137553279694,105.71,146.32,77.16,104.93,26.38229406249577,109.13666666666666,141.25,82.13,109.125,23.916633263623595,477,1.0284911604529021,1.0045725806193502,0.9900553552098664,0.9689588485754879,1.0054613567652348,0.9930162684217092,0.9937102324557348,1.024938613986887,0.9907955835128271,108.07476515019579,1.0238097080240889,9,0.060640992728673127,0.42857142857142855,22.758241758241766,22.32967032967033,12.755571867052007,2016-10-22 17:00:00,2016-10-22 18:40:00,60.32864235325646,0.8000000000000002,1004.65,1009.65,176.0,62.20608662386832,1.6,1004.0,1009.0,352.0,0,0,1,0,1,0,104.755,16.546565504659874,81.86,124.97,102.135,15,15,5
1,C,187.74,184.88,245.56,222.29,178.02,242.56,2016-10-22 15:00:00,2016-10-22 15:00:00,224.6133333333333,290.94,186.11,209.68,42.11995425765164,172.36166666666668,194.36,141.7,174.505,18.99630955387564,213.56,275.37,171.05,203.23,39.95491959696578,1550,1.0131510000299218,1.0886538951701838,0.9408621412737918,0.9618037004106204,0.9985083353107684,0.9391834021582036,1.0033738334254392,1.0360665663713848,1.0183971258496856,175.72712594871788,0.930645639100516,13,0.06429293103003163,1.8021978021978025,22.054945054945044,20.25274725274725,13.084869212399814,2016-10-22 17:00:00,2016-10-22 18:40:00,60.32864235325646,0.8000000000000002,1004.65,1009.65,176.0,62.20608662386832,1.6,1004.0,1009.0,352.0,1,0,0,0,0,1,210.175,30.413056242344336,178.02,245.56,205.015,15,15,5
3,C,169.53,256.4,294.56,223.71,170.0,121.43,2016-10-22 15:00:00,2016-10-22 15:00:00,162.6183333333333,192.84,99.47,181.99,39.04164413375372,151.46166666666667,164.89,141.89,147.61,10.357299680257722,185.51,275.57,150.17,171.685,46.26127927327561,1206,1.0144164583686708,1.0515945070797112,0.9522991847529954,0.9770637280995886,0.9838781326446244,0.9504709298750592,0.9881994623561104,1.0662881063091818,1.0157894905140596,180.4999970094317,0.9646460223396522,16,0.07902137568078013,3.2197802197802203,21.978021978021975,18.75824175824176,13.52452445935476,2016-10-22 17:00:00,2016-10-22 18:40:00,60.32864235325646,0.8000000000000002,1004.65,1009.65,176.0,62.20608662386832,1.6,1004.0,1009.0,352.0,0,0,1,0,0,1,205.93833333333336,63.991875552031345,121.43,294.56,196.855,15,15,5
2,A,94.77,79.39,92.5,71.31,75.19,71.57,2016-10-23 15:00:00,2016-10-23 15:00:00,67.97666666666667,82.07,58.8,67.07,7.8061710631183745,80.655,106.66,53.91,78.48,17.834104126644547,65.70666666666666,77.16,61.18,63.825,5.763914179328718,384,1.0663177160803043,1.0320358648852992,0.9867175672164054,0.9796558279585128,0.9746805116631798,0.9732360649967928,1.0274028149863077,1.0058163620275231,0.9541372701856752,62.3075964619127,1.0332176936494502,8,0.05739597356236325,0.10989010989010987,23.0,22.89010989010989,12.128412391311135,2016-10-23 17:00:00,2016-10-23 18:40:00,71.73321928398518,0.0,1011.2,1016.2,184.5,71.64408839209487,0.0,1011.4,1016.4,326.0,0,1,0,1,0,0,80.78833333333333,10.39964694913566,71.31,94.77,77.28999999999998,15,15,6
3,A,130.81,184.17,210.55,136.33,94.69,104.04,2016-10-23 15:00:00,2016-10-23 15:00:00,115.495,138.25,93.03,115.05,16.90927526536841,123.73333333333332,146.71,107.7,123.26,14.135602805210214,124.02833333333336,149.28,100.18,119.33,20.981578984115245,852,1.0877593175467717,1.0343430602504002,1.0055119054879875,0.9732037721245056,1.0048819418848,0.9651042400835212,0.9860730285896252,0.9778385043479576,0.9652842296844318,111.11753067287256,1.0516426893060409,9,0.06681380681709448,0.17582417582417584,22.934065934065927,22.758241758241766,12.511789475590279,2016-10-23 17:00:00,2016-10-23 18:40:00,71.73321928398518,0.0,1011.2,1016.2,184.5,71.64408839209487,0.0,1011.4,1016.4,326.0,0,0,1,1,0,0,143.43166666666662,45.390915574227705,94.69,210.55,133.57,15,15,6
1,B,148.95,116.16,118.4,112.85,143.97,227.35,2016-10-23 15:00:00,2016-10-23 15:00:00,137.73666666666668,156.38,116.61,140.375,15.166035298213787,143.16,162.0,121.73,147.20499999999996,16.50923014558826,119.29,143.89,102.36,112.23,16.06559927298076,821,1.02900866904287,1.0533666682268772,0.9513720216376176,0.9813500303402264,0.9679332991726252,0.953845731446644,1.0197554233074846,1.031411208509338,1.0119569483163164,119.2540850683284,0.9768760490352244,14,0.0680798805423783,1.967032967032967,22.01098901098901,20.043956043956047,12.681418474823381,2016-10-23 17:00:00,2016-10-23 18:40:00,71.73321928398518,0.0,1011.2,1016.2,184.5,71.64408839209487,0.0,1011.4,1016.4,326.0,1,0,0,0,1,0,144.61333333333334,43.290222760649634,112.85,227.35,131.185,15,15,6
3,B,100.44,111.74,106.38,103.15,149.42,101.33,2016-10-23 15:00:00,2016-10-23 15:00:00,104.755,124.97,81.86,102.135,16.546565504659874,117.81166666666668,141.22,96.29,114.1,16.167137553279694,105.71,146.32,77.16,104.93,26.38229406249577,477,1.0284911604529021,1.0045725806193502,0.9900553552098664,0.9689588485754879,1.0054613567652348,0.9930162684217092,0.9937102324557348,1.024938613986887,0.9907955835128271,108.07476515019579,1.0238097080240889,9,0.060640992728673127,0.42857142857142855,22.758241758241766,22.32967032967033,12.755571867052007,2016-10-23 17:00:00,2016-10-23 18:40:00,71.73321928398518,0.0,1011.2,1016.2,184.5,71.64408839209487,0.0,1011.4,1016.4,326.0,0,0,1,0,1,0,112.07666666666668,18.74928336408265,100.44,149.42,104.765,15,15,6
1,C,160.53,206.22,195.08,176.23,196.48,352.44,2016-10-23 15:00:00,2016-10-23 15:00:00,210.175,245.56,178.02,205.015,30.413056242344336,224.6133333333333,290.94,186.11,209.68,42.11995425765164,172.36166666666668,194.36,141.7,174.505,18.99630955387564,1550,1.0131510000299218,1.0886538951701838,0.9408621412737918,0.9618037004106204,0.9985083353107684,0.9391834021582036,1.0033738334254392,1.0360665663713848,1.0183971258496856,175.72712594871788,0.930645639100516,13,0.06429293103003163,1.8021978021978025,22.054945054945044,20.25274725274725,13.084869212399814,2016-10-23 17:00:00,2016-10-23 18:40:00,71.73321928398518,0.0,1011.2,1016.2,184.5,71.64408839209487,0.0,1011.4,1016.4,326.0,1,0,0,0,0,1,214.49666666666667,69.53446991720486,160.53,352.44,195.78,15,15,6
3,C,163.58,151.95,172.49,224.29,197.32,135.46,2016-10-23 15:00:00,2016-10-23 15:00:00,205.93833333333336,294.56,121.43,196.855,63.99187555203135,162.6183333333333,192.84,99.47,181.99,39.04164413375372,151.46166666666667,164.89,141.89,147.61,10.357299680257722,1206,1.0144164583686708,1.0515945070797112,0.9522991847529954,0.9770637280995886,0.9838781326446244,0.9504709298750592,0.9881994623561104,1.0662881063091818,1.0157894905140596,180.4999970094317,0.9646460223396522,16,0.07902137568078013,3.2197802197802203,21.978021978021975,18.75824175824176,13.52452445935476,2016-10-23 17:00:00,2016-10-23 18:40:00,71.73321928398518,0.0,1011.2,1016.2,184.5,71.64408839209487,0.0,1011.4,1016.4,326.0,0,0,1,0,0,1,174.18166666666664,32.109497297009604,135.46,224.29,168.03500000000003,15,15,6
2,A,95.17,51.87,44.69,87.3,67.71,58.8,2016-10-24 15:00:00,2016-10-24 15:00:00,80.78833333333333,94.77,71.31,77.28999999999998,10.39964694913566,67.97666666666667,82.07,58.8,67.07,7.8061710631183745,80.655,106.66,53.91,78.48,17.834104126644547,384,1.0663177160803043,1.0320358648852992,0.9867175672164054,0.9796558279585128,0.9746805116631798,0.9732360649967928,1.0274028149863077,1.0058163620275231,0.9541372701856752,62.3075964619127,1.0332176936494502,8,0.05739597356236325,0.10989010989010987,23.0,22.89010989010989,12.128412391311135,2016-10-24 17:00:00,2016-10-24 18:40:00,70.4283494452675,0.0,1007.65,1012.65,218.0,73.11386266666669,0.0,1008.0,1013.0,210.0,0,1,0,1,0,0,67.58999999999999,19.989734365418663,44.69,95.17,63.255,15,15,0
3,A,98.46,106.87,94.07,111.74,107.98,147.76,2016-10-24 15:00:00,2016-10-24 15:00:00,143.43166666666662,210.55,94.69,133.57,45.390915574227705,115.495,138.25,93.03,115.05,16.90927526536841,123.73333333333332,146.71,107.7,123.26,14.135602805210214,852,1.0877593175467717,1.0343430602504002,1.0055119054879875,0.9732037721245056,1.0048819418848,0.9651042400835212,0.9860730285896252,0.9778385043479576,0.9652842296844318,111.11753067287256,1.0516426893060409,9,0.06681380681709448,0.17582417582417584,22.934065934065927,22.758241758241766,12.511789475590279,2016-10-24 17:00:00,2016-10-24 18:40:00,70.4283494452675,0.0,1007.65,1012.65,218.0,73.11386266666669,0.0,1008.0,1013.0,210.0,0,0,1,1,0,0,111.14666666666666,19.088058745369228,94.07,147.76,107.425,15,15,0
1,B,123.78,104.53,102.05,140.98,111.56,121.08,2016-10-24 15:00:00,2016-10-24 15:00:00,144.61333333333334,227.35,112.85,131.185,43.290222760649634,137.73666666666668,156.38,116.61,140.375,15.166035298213787,143.16,162.0,121.73,147.20499999999996,16.50923014558826,821,1.02900866904287,1.0533666682268772,0.9513720216376176,0.9813500303402264,0.9679332991726252,0.953845731446644,1.0197554233074846,1.031411208509338,1.0119569483163164,119.2540850683284,0.9768760490352244,14,0.0680798805423783,1.967032967032967,22.01098901098901,20.043956043956047,12.681418474823381,2016-10-24 17:00:00,2016-10-24 18:40:00,70.4283494452675,0.0,1007.65,1012.65,218.0,73.11386266666669,0.0,1008.0,1013.0,210.0,1,0,0,0,1,0,117.33000000000004,14.460973687826138,102.05,140.98,116.32,15,15,0
3,B,127.51,76.68,98.0,65.32,82.3,109.51,2016-10-24 15:00:00,2016-10-24 15:00:00,112.07666666666668,149.42,100.44,104.765,18.74928336408265,104.755,124.97,81.86,102.135,16.546565504659874,117.81166666666668,141.22,96.29,114.1,16.167137553279694,477,1.0284911604529021,1.0045725806193502,0.9900553552098664,0.9689588485754879,1.0054613567652348,0.9930162684217092,0.9937102324557348,1.024938613986887,0.9907955835128271,108.07476515019579,1.0238097080240889,9,0.060640992728673127,0.42857142857142855,22.758241758241766,22.32967032967033,12.755571867052007,2016-10-24 17:00:00,2016-10-24 18:40:00,70.4283494452675,0.0,1007.65,1012.65,218.0,73.11386266666669,0.0,1008.0,1013.0,210.0,0,0,1,0,1,0,93.22,22.957546036107612,65.32,127.51,90.15,15,15,0
1,C,168.85,202.64,175.87,181.69,188.64,159.58,2016-10-24 15:00:00,2016-10-24 15:00:00,214.49666666666667,352.44,160.53,195.78,69.53446991720486,210.175,245.56,178.02,205.015,30.413056242344336,224.6133333333333,290.94,186.11,209.68,42.11995425765164,1550,1.0131510000299218,1.0886538951701838,0.9408621412737918,0.9618037004106204,0.9985083353107684,0.9391834021582036,1.0033738334254392,1.0360665663713848,1.0183971258496856,175.72712594871788,0.930645639100516,13,0.06429293103003163,1.8021978021978025,22.054945054945044,20.25274725274725,13.084869212399814,2016-10-24 17:00:00,2016-10-24 18:40:00,70.4283494452675,0.0,1007.65,1012.65,218.0,73.11386266666669,0.0,1008.0,1013.0,210.0,1,0,0,0,0,1,179.545,15.147204032427892,159.58,202.64,178.78,15,15,0
3,C,183.31,144.68,203.97,159.37,159.37,159.81,2016-10-24 15:00:00,2016-10-24 15:00:00,174.18166666666664,224.29,135.46,168.03500000000003,32.109497297009604,205.93833333333336,294.56,121.43,196.855,63.99187555203135,162.6183333333333,192.84,99.47,181.99,39.04164413375372,1206,1.0144164583686708,1.0515945070797112,0.9522991847529954,0.9770637280995886,0.9838781326446244,0.9504709298750592,0.9881994623561104,1.0662881063091818,1.0157894905140596,180.4999970094317,0.9646460223396522,16,0.07902137568078013,3.2197802197802203,21.978021978021975,18.75824175824176,13.52452445935476,2016-10-24 17:00:00,2016-10-24 18:40:00,70.4283494452675,0.0,1007.65,1012.65,218.0,73.11386266666669,0.0,1008.0,1013.0,210.0,0,0,1,0,0,1,168.41833333333332,21.38709556407009,144.68,203.97,159.59,15,15,0
