TOLLGATE_ID,INTERSECTION_ID,SA00,SA01,SA02,SA03,SA04,SA05,SB00,SB01,SB02,SB03,SB04,SB05,TRN_STA,TRN_END,TST_STA,TST_END,DAY1MEAN,DAY1MAX,DAY1MIN,DAY1MEDIAN,DAY1STD,DAY2MEAN,DAY2MAX,DAY2MIN,DAY2MEDIAN,DAY2STD,DAY3MEAN,DAY3MAX,DAY3MIN,DAY3MEDIAN,DAY3STD
2.0,A,108.22,61.66,94.26,72.12,56.87,71.8,56.22,46.46,61.84,56.98,45.97,72.75,2016-09-21 09:00:00,2016-09-21 10:40:00,2016-09-21 11:00:00,2016-09-21 12:40:00,73.47833333333332,85.52,50.28,76.945,13.489202224989683,99.54666666666667,141.19,66.97,95.63499999999999,34.99284993633223,67.78666666666666,82.83,58.52,66.16499999999999,8.708454895483277
3.0,A,272.65,227.0,101.48,115.45,113.55,82.75,108.24,98.91,105.55,104.2,118.03,86.71,2016-09-21 09:00:00,2016-09-21 10:40:00,2016-09-21 11:00:00,2016-09-21 12:40:00,116.84166666666665,131.14,101.54,116.78,11.29439580795124,152.32833333333335,225.87,115.72,127.86500000000001,46.146878298176,125.22666666666665,221.57,89.93,104.44,50.30788195369257
3.0,B,252.82,135.63,117.77,127.55,110.52,154.48,102.31,84.23,103.14,124.78,144.93,94.92,2016-09-21 09:00:00,2016-09-21 10:40:00,2016-09-21 11:00:00,2016-09-21 12:40:00,120.83999999999999,151.43,90.94,119.59,24.277550947325803,106.79666666666668,161.05,67.43,104.11500000000001,34.89440165222305,107.79166666666664,131.01,80.11,107.535,17.645492814502706
2.0,A,61.66,94.26,72.12,56.87,71.8,56.22,46.46,61.84,56.98,45.97,72.75,75.13,2016-09-21 09:20:00,2016-09-21 11:00:00,2016-09-21 11:20:00,2016-09-21 13:00:00,72.02166666666666,85.52,50.28,72.57499999999999,12.696154404648151,98.97333333333331,141.19,63.53,95.63499999999999,35.655256367984045,66.575,82.83,58.52,65.24000000000001,8.522104786964308
3.0,A,227.0,101.48,115.45,113.55,82.75,108.24,98.91,105.55,104.2,118.03,86.71,104.84,2016-09-21 09:20:00,2016-09-21 11:00:00,2016-09-21 11:20:00,2016-09-21 13:00:00,112.48833333333333,131.14,101.13,111.4,11.512001418809264,146.355,225.87,96.19,123.0,51.32850621243521,120.77333333333335,221.57,89.93,104.44,50.13763243978186
1.0,B,95.51,158.7,127.61,313.19,153.38,104.15,115.48,151.7,90.31,75.43,93.96,97.73,2016-09-21 09:20:00,2016-09-21 11:00:00,2016-09-21 11:20:00,2016-09-21 13:00:00,123.51333333333334,139.46,115.81,120.53,8.777169627315331,125.755,145.63,114.69,121.35,13.960464414433591,99.3,123.66,77.4,98.07,18.94069868475465
3.0,B,135.63,117.77,127.55,110.52,154.48,102.31,84.23,103.14,124.78,144.93,94.92,121.87,2016-09-21 09:20:00,2016-09-21 11:00:00,2016-09-21 11:20:00,2016-09-21 13:00:00,115.68833333333333,141.31,90.94,113.47,19.24636944118725,108.64999999999999,161.05,67.43,108.995,35.81947124121181,109.41666666666667,131.01,80.11,112.41,17.80838753696321
2.0,A,94.26,72.12,56.87,71.8,56.22,46.46,61.84,56.98,45.97,72.75,75.13,58.73,2016-09-21 09:40:00,2016-09-21 11:20:00,2016-09-21 11:40:00,2016-09-21 13:20:00,73.27333333333333,85.52,50.28,76.33,12.923334966898702,97.00166666666667,141.19,57.95,94.56,37.85188207562032,70.98333333333333,92.28,58.52,65.575,13.466424420263408
3.0,A,101.48,115.45,113.55,82.75,108.24,98.91,105.55,104.2,118.03,86.71,104.84,89.33,2016-09-21 09:40:00,2016-09-21 11:20:00,2016-09-21 11:40:00,2016-09-21 13:20:00,111.44833333333332,124.9,101.13,111.4,9.615675569956936,144.20333333333335,225.87,96.19,119.00999999999999,52.7198633028071,100.45833333333333,111.24,89.93,99.255,8.691102154886146
1.0,B,158.7,127.61,313.19,153.38,104.15,115.48,151.7,90.31,75.43,93.96,97.73,145.05,2016-09-21 09:40:00,2016-09-21 11:20:00,2016-09-21 11:40:00,2016-09-21 13:20:00,126.815,139.46,115.81,124.065,9.662750643579706,119.798,145.63,95.97,117.58,17.988890182554343,96.7025,113.27,77.4,98.07,14.731072318968044
3.0,B,117.77,127.55,110.52,154.48,102.31,84.23,103.14,124.78,144.93,94.92,121.87,137.61,2016-09-21 09:40:00,2016-09-21 11:20:00,2016-09-21 11:40:00,2016-09-21 13:20:00,109.15666666666668,132.76,90.94,104.30000000000001,14.99178130399008,97.565,127.99,67.43,92.95,25.024952947008707,101.18833333333333,120.96,80.11,104.72999999999999,17.23213093806644
2.0,A,72.12,56.87,71.8,56.22,46.46,61.84,56.98,45.97,72.75,75.13,58.73,62.56,2016-09-21 10:00:00,2016-09-21 11:40:00,2016-09-21 12:00:00,2016-09-21 13:40:00,70.78333333333333,83.3,50.28,72.44999999999999,11.446707241240453,82.84333333333333,130.22,56.24,65.58,33.674854515894594,70.03833333333334,92.28,52.85,65.575,14.661840834856537
3.0,A,115.45,113.55,82.75,108.24,98.91,105.55,104.2,118.03,86.71,104.84,89.33,99.67,2016-09-21 10:00:00,2016-09-21 11:40:00,2016-09-21 12:00:00,2016-09-21 13:40:00,110.66000000000001,124.9,101.13,110.575,9.120791632309118,124.27499999999998,194.35,96.19,113.255,35.44377900280951,106.19166666666666,127.42,89.93,104.86500000000001,13.054135615454078
1.0,B,127.61,313.19,153.38,104.15,115.48,151.7,90.31,75.43,93.96,97.73,145.05,92.27,2016-09-21 10:00:00,2016-09-21 11:40:00,2016-09-21 12:00:00,2016-09-21 13:40:00,126.03333333333335,139.46,115.81,121.72,9.79188575641417,117.80999999999999,145.63,95.97,115.18,17.801981631267907,98.4875,113.27,84.54,98.07,11.741784006984057
3.0,B,127.55,110.52,154.48,102.31,84.23,103.14,124.78,144.93,94.92,121.87,137.61,107.45,2016-09-21 10:00:00,2016-09-21 11:40:00,2016-09-21 12:00:00,2016-09-21 13:40:00,112.66000000000001,132.76,102.12,109.19,12.05105140641263,89.385,127.99,67.43,84.455,21.380331849622912,105.15666666666665,123.41,80.11,112.41,19.398584140773433
2.0,A,56.87,71.8,56.22,46.46,61.84,56.98,45.97,72.75,75.13,58.73,62.56,74.63,2016-09-21 10:20:00,2016-09-21 12:00:00,2016-09-21 12:20:00,2016-09-21 14:00:00,71.295,83.3,50.28,72.63499999999999,11.359253056429369,73.96333333333334,121.49,56.24,65.58,24.44239568182028,68.32833333333333,92.28,50.86,65.575,16.404725437100943
3.0,A,113.55,82.75,108.24,98.91,105.55,104.2,118.03,86.71,104.84,89.33,99.67,95.07,2016-09-21 10:20:00,2016-09-21 12:00:00,2016-09-21 12:20:00,2016-09-21 14:00:00,113.83166666666666,124.9,101.13,114.41499999999999,8.609542186821939,108.00999999999999,122.3,96.19,108.545,10.397842083817197,101.74333333333334,127.42,83.36,99.255,15.746266435783012
1.0,B,313.19,153.38,104.15,115.48,151.7,90.31,75.43,93.96,97.73,145.05,92.27,122.77,2016-09-21 10:20:00,2016-09-21 12:00:00,2016-09-21 12:20:00,2016-09-21 14:00:00,123.8,137.13,115.81,121.72,7.337626319185243,115.652,145.63,95.97,115.18,18.89517848552905,98.824,113.27,84.54,98.39,10.19648370763176
3.0,B,110.52,154.48,102.31,84.23,103.14,124.78,144.93,94.92,121.87,137.61,107.45,113.8,2016-09-21 10:20:00,2016-09-21 12:00:00,2016-09-21 12:20:00,2016-09-21 14:00:00,113.97666666666665,132.76,102.12,113.13999999999999,11.65809189647545,94.08166666666666,127.99,77.44,92.95,18.49307699293621,108.92666666666668,143.58,80.11,112.41,24.588026083170377
2.0,A,71.8,56.22,46.46,61.84,56.98,45.97,72.75,75.13,58.73,62.56,74.63,52.59,2016-09-21 10:40:00,2016-09-21 12:20:00,2016-09-21 12:40:00,2016-09-21 14:20:00,75.48,83.3,70.58,74.85499999999999,4.800345820875825,64.83166666666666,76.94,56.24,65.11500000000001,7.494017391670947,66.88166666666667,92.28,50.86,65.575,15.209283239741005
3.0,A,82.75,108.24,98.91,105.55,104.2,118.03,86.71,104.84,89.33,99.67,95.07,99.79,2016-09-21 10:40:00,2016-09-21 12:20:00,2016-09-21 12:40:00,2016-09-21 14:20:00,110.94666666666667,124.9,97.93,110.575,10.691691478277264,103.63833333333334,122.3,89.49,101.53,11.9117847809078,102.55833333333334,127.42,83.36,101.7,15.69177417205163
1.0,B,153.38,104.15,115.48,151.7,90.31,75.43,93.96,97.73,145.05,92.27,122.77,195.92,2016-09-21 10:40:00,2016-09-21 12:20:00,2016-09-21 12:40:00,2016-09-21 14:20:00,131.04333333333332,159.27,120.36,124.4,15.157106144204004,107.73800000000001,117.58,95.97,106.06,8.77895324056348,102.85833333333333,123.03,84.54,99.28,13.447293284028078
3.0,B,154.48,102.31,84.23,103.14,124.78,144.93,94.92,121.87,137.61,107.45,113.8,124.99,2016-09-21 10:40:00,2016-09-21 12:20:00,2016-09-21 12:40:00,2016-09-21 14:20:00,110.1083333333333,120.52,102.12,110.755,7.163145724237822,99.87,127.99,77.55,95.075,17.658898040364807,113.69500000000001,143.58,80.11,119.185,27.41667576494277
2.0,A,56.22,46.46,61.84,56.98,45.97,72.75,75.13,58.73,62.56,74.63,52.59,81.38,2016-09-21 11:00:00,2016-09-21 12:40:00,2016-09-21 13:00:00,2016-09-21 14:40:00,72.83833333333332,78.34,67.45,72.63499999999999,3.9159847633343343,63.48833333333334,76.94,56.24,61.55,7.613523275505675,64.94333333333333,92.28,50.86,59.760000000000005,15.988765639243908
3.0,A,108.24,98.91,105.55,104.2,118.03,86.71,104.84,89.33,99.67,95.07,99.79,140.94,2016-09-21 11:00:00,2016-09-21 12:40:00,2016-09-21 13:00:00,2016-09-21 14:40:00,111.16666666666667,124.9,97.93,111.235,10.621417356768665,99.47333333333334,110.79,89.49,97.035,7.709211805798742,103.98000000000002,127.42,83.36,101.7,14.672106869839794
1.0,B,104.15,115.48,151.7,90.31,75.43,93.96,97.73,145.05,92.27,122.77,195.92,104.7,2016-09-21 11:00:00,2016-09-21 12:40:00,2016-09-21 13:00:00,2016-09-21 14:40:00,133.50833333333333,159.27,120.7,130.60500000000002,14.247547742213982,112.16199999999999,139.7,95.97,106.06,16.845813129677055,106.70833333333333,123.03,84.54,106.72,14.918568854507008
3.0,B,102.31,84.23,103.14,124.78,144.93,94.92,121.87,137.61,107.45,113.8,124.99,121.67,2016-09-21 11:00:00,2016-09-21 12:40:00,2016-09-21 13:00:00,2016-09-21 14:40:00,113.75166666666665,124.04,102.12,113.13999999999999,7.850387039290908,104.73,127.99,77.55,103.89,18.822689499643772,117.31166666666668,143.58,81.64,119.185,23.208575498437355
2.0,A,46.46,61.84,56.98,45.97,72.75,75.13,58.73,62.56,74.63,52.59,81.38,47.04,2016-09-21 11:20:00,2016-09-21 13:00:00,2016-09-21 13:20:00,2016-09-21 15:00:00,79.02499999999999,111.44,67.45,73.17,16.339638612894717,62.56666666666666,76.94,56.24,58.785,7.935388249270898,65.75666666666666,92.28,50.86,62.2,16.094629746181386
3.0,A,98.91,105.55,104.2,118.03,86.71,104.84,89.33,99.67,95.07,99.79,140.94,90.16,2016-09-21 11:20:00,2016-09-21 13:00:00,2016-09-21 13:20:00,2016-09-21 15:00:00,112.90833333333335,124.9,97.93,112.58500000000001,9.437248363091154,102.28833333333334,113.08,89.49,101.805,9.208425308741267,105.67000000000002,127.42,83.36,101.7,16.181899764860738
1.0,B,115.48,151.7,90.31,75.43,93.96,97.73,145.05,92.27,122.77,195.92,104.7,134.26,2016-09-21 11:20:00,2016-09-21 13:00:00,2016-09-21 13:20:00,2016-09-21 15:00:00,132.41166666666666,159.27,114.12,130.60500000000002,15.617945340750387,112.16199999999999,139.7,95.97,106.06,16.845813129677055,106.335,123.03,84.54,106.72,15.193853691542508
3.0,B,84.23,103.14,124.78,144.93,94.92,121.87,137.61,107.45,113.8,124.99,121.67,102.55,2016-09-21 11:20:00,2016-09-21 13:00:00,2016-09-21 13:20:00,2016-09-21 15:00:00,114.59666666666668,125.59,102.12,113.13999999999999,8.924063349543564,108.17333333333333,148.65,77.55,103.89,24.85263661398256,117.46833333333335,143.58,81.64,119.655,23.19269317407245
2.0,A,61.84,56.98,45.97,72.75,75.13,58.73,62.56,74.63,52.59,81.38,47.04,138.96,2016-09-21 11:40:00,2016-09-21 13:20:00,2016-09-21 13:40:00,2016-09-21 15:20:00,79.67833333333333,111.44,67.45,73.17,16.38507786574927,63.72833333333333,76.94,56.24,62.245000000000005,7.628626132316791,61.931666666666665,74.15,50.86,62.099999999999994,10.165463917926555
3.0,A,105.55,104.2,118.03,86.71,104.84,89.33,99.67,95.07,99.79,140.94,90.16,102.51,2016-09-21 11:40:00,2016-09-21 13:20:00,2016-09-21 13:40:00,2016-09-21 15:20:00,112.68833333333335,123.58,97.93,112.58500000000001,9.11155621541494,108.85000000000001,150.16,89.49,101.805,21.840608050143658,105.83333333333331,127.42,83.36,102.19,16.114151130812527
1.0,B,151.7,90.31,75.43,93.96,97.73,145.05,92.27,122.77,195.92,104.7,134.26,137.58,2016-09-21 11:40:00,2016-09-21 13:20:00,2016-09-21 13:40:00,2016-09-21 15:20:00,134.28,159.27,114.12,130.60500000000002,16.912162487393505,117.96399999999998,139.7,103.9,115.18,14.738808635707294,106.045,123.03,84.54,105.85,15.050947810686207
3.0,B,103.14,124.78,144.93,94.92,121.87,137.61,107.45,113.8,124.99,121.67,102.55,120.98,2016-09-21 11:40:00,2016-09-21 13:20:00,2016-09-21 13:40:00,2016-09-21 15:20:00,122.04666666666667,146.82,109.55,119.18,13.768482366138494,110.31833333333333,148.65,77.55,109.78999999999999,23.980727609200407,123.34333333333335,143.58,101.81,120.15,15.48596999437448
2.0,A,56.98,45.97,72.75,75.13,58.73,62.56,74.63,52.59,81.38,47.04,138.96,80.58,2016-09-21 12:00:00,2016-09-21 13:40:00,2016-09-21 14:00:00,2016-09-21 15:40:00,78.77833333333334,111.44,65.18,73.17,17.1167513467558,64.52666666666666,76.94,58.0,62.975,6.9045134996367885,63.19,74.15,50.86,64.865,9.24177688542631
3.0,A,104.2,118.03,86.71,104.84,89.33,99.67,95.07,99.79,140.94,90.16,102.51,91.95,2016-09-21 12:00:00,2016-09-21 13:40:00,2016-09-21 14:00:00,2016-09-21 15:40:00,108.70333333333333,123.58,89.68,110.22999999999999,13.026061057229333,108.91166666666665,150.16,89.49,101.99000000000001,21.832489016753602,101.99999999999999,121.38,83.36,102.19,12.216185984176894
1.0,B,90.31,75.43,93.96,97.73,145.05,92.27,122.77,195.92,104.7,134.26,137.58,125.82,2016-09-21 12:00:00,2016-09-21 13:40:00,2016-09-21 14:00:00,2016-09-21 15:40:00,137.39333333333335,159.27,114.12,138.285,16.06086631121331,120.482,139.7,103.9,124.98,15.212127398888027,114.64999999999998,136.17,96.15,116.19,15.056092454551408
3.0,B,124.78,144.93,94.92,121.87,137.61,107.45,113.8,124.99,121.67,102.55,120.98,100.15,2016-09-21 12:00:00,2016-09-21 13:40:00,2016-09-21 14:00:00,2016-09-21 15:40:00,122.21,146.82,109.55,119.18,13.630011005131287,121.255,148.65,95.61,116.345,20.799907451717182,118.91000000000001,143.58,96.81,116.39500000000001,18.89530629547984
2.0,A,45.97,72.75,75.13,58.73,62.56,74.63,52.59,81.38,47.04,138.96,80.58,78.8,2016-09-21 12:20:00,2016-09-21 14:00:00,2016-09-21 14:20:00,2016-09-21 16:00:00,76.985,111.44,60.19,71.42,18.60033843778118,60.145,66.7,50.65,60.3,5.68574621311926,65.88666666666667,74.15,54.87,68.185,7.017317626177876
3.0,A,118.03,86.71,104.84,89.33,99.67,95.07,99.79,140.94,90.16,102.51,91.95,97.5,2016-09-21 12:20:00,2016-09-21 14:00:00,2016-09-21 14:20:00,2016-09-21 16:00:00,109.69999999999999,126.55,89.68,110.22999999999999,14.283675997445473,106.18166666666666,150.16,80.38,101.99000000000001,24.515152389219747,102.51833333333333,121.38,86.47,102.19,11.298630743000086
3.0,B,144.93,94.92,121.87,137.61,107.45,113.8,124.99,121.67,102.55,120.98,100.15,123.32,2016-09-21 12:20:00,2016-09-21 14:00:00,2016-09-21 14:20:00,2016-09-21 16:00:00,126.66333333333334,146.82,109.55,124.815,14.847287518825338,122.13833333333332,148.65,100.91,116.345,19.569118954788607,111.28500000000001,138.47,96.81,108.855,15.950402816230065
3.0,C,143.21,126.47,155.14,185.44,129.8,177.58,154.04,193.06,219.1,294.56,127.07,169.38,2016-09-21 12:20:00,2016-09-21 14:00:00,2016-09-21 14:20:00,2016-09-21 16:00:00,183.40666666666667,243.14,137.64,175.155,39.33763778706935,173.072,207.23,118.84,190.68,36.43526958868288,194.92666666666665,300.8,129.38,191.675,59.61419350009415
2.0,A,72.75,75.13,58.73,62.56,74.63,52.59,81.38,47.04,138.96,80.58,78.8,65.03,2016-09-21 12:40:00,2016-09-21 14:20:00,2016-09-21 14:40:00,2016-09-21 16:20:00,73.07833333333333,111.44,51.95,66.315,21.27203743571985,58.656666666666666,64.92,50.65,58.785,4.712119126960467,65.215,70.12,54.87,68.185,6.215228877523339
3.0,A,86.71,104.84,89.33,99.67,95.07,99.79,140.94,90.16,102.51,91.95,97.5,110.77,2016-09-21 12:40:00,2016-09-21 14:20:00,2016-09-21 14:40:00,2016-09-21 16:20:00,111.37833333333333,126.55,89.68,110.22999999999999,13.172496220028554,111.50833333333333,150.16,80.38,109.875,23.618778475329048,102.36833333333334,121.38,86.47,101.74,11.285453321274545
3.0,B,94.92,121.87,137.61,107.45,113.8,124.99,121.67,102.55,120.98,100.15,123.32,115.15,2016-09-21 12:40:00,2016-09-21 14:20:00,2016-09-21 14:40:00,2016-09-21 16:20:00,143.09,208.11,112.94,133.315,34.128846449887526,115.33166666666666,148.65,71.33,113.965,28.701522201212022,106.13833333333334,116.89,96.81,104.7,8.806548510436237
1.0,C,184.42,163.42,140.53,147.26,157.17,140.52,140.68,158.26,192.64,213.79,141.8,184.23,2016-09-21 12:40:00,2016-09-21 14:20:00,2016-09-21 14:40:00,2016-09-21 16:20:00,189.44500000000002,228.73,164.53,187.245,24.072402248217767,164.392,207.1,139.49,145.98,31.533342195206647,165.12,209.59,117.31,159.895,38.14715087657268
3.0,C,126.47,155.14,185.44,129.8,177.58,154.04,193.06,219.1,294.56,127.07,169.38,166.84,2016-09-21 12:40:00,2016-09-21 14:20:00,2016-09-21 14:40:00,2016-09-21 16:20:00,184.98000000000002,243.14,137.64,175.155,38.12466760510837,155.876,207.23,104.7,153.22,45.26668786204707,191.395,300.8,129.38,181.07999999999998,59.90678283800592
2.0,A,75.13,58.73,62.56,74.63,52.59,81.38,47.04,138.96,80.58,78.8,65.03,78.4,2016-09-21 13:00:00,2016-09-21 14:40:00,2016-09-21 15:00:00,2016-09-21 16:40:00,76.475,111.44,51.95,73.72,21.8137908214047,61.72,77.95,50.65,59.515,9.231628242081676,67.62,70.12,60.4,69.315,3.6907831147332413
3.0,A,104.84,89.33,99.67,95.07,99.79,140.94,90.16,102.51,91.95,97.5,110.77,110.4,2016-09-21 13:00:00,2016-09-21 14:40:00,2016-09-21 15:00:00,2016-09-21 16:40:00,111.44666666666667,126.55,89.68,110.435,13.157999341338583,114.00999999999999,150.16,80.38,112.69999999999999,22.586498621964406,102.54666666666667,121.38,86.47,101.74,11.219603676898158
3.0,B,121.87,137.61,107.45,113.8,124.99,121.67,102.55,120.98,100.15,123.32,115.15,107.66,2016-09-21 13:00:00,2016-09-21 14:40:00,2016-09-21 15:00:00,2016-09-21 16:40:00,137.45000000000002,208.11,90.2,133.315,40.16835271703335,110.59500000000001,148.65,71.33,104.16,29.99020623470269,110.27333333333333,126.62,96.81,111.745,11.712824879877045
1.0,C,163.42,140.53,147.26,157.17,140.52,140.68,158.26,192.64,213.79,141.8,184.23,166.07,2016-09-21 13:00:00,2016-09-21 14:40:00,2016-09-21 15:00:00,2016-09-21 16:40:00,186.6016666666667,211.67,164.53,187.245,18.97121442255784,172.128,207.1,139.49,184.66,30.618492288158144,171.29166666666666,209.59,117.31,171.305,35.297297583053954
3.0,C,155.14,185.44,129.8,177.58,154.04,193.06,219.1,294.56,127.07,169.38,166.84,239.33,2016-09-21 13:00:00,2016-09-21 14:40:00,2016-09-21 15:00:00,2016-09-21 16:40:00,181.45666666666662,243.14,116.5,175.155,43.912191777075606,153.42800000000003,207.23,104.7,140.98,45.774351661165,210.365,300.8,150.23,194.76,54.07928540578176
2.0,A,58.73,62.56,74.63,52.59,81.38,47.04,138.96,80.58,78.8,65.03,78.4,69.95,2016-09-21 13:20:00,2016-09-21 15:00:00,2016-09-21 15:20:00,2016-09-21 17:00:00,67.425,87.83,51.95,62.685,14.415847876555857,63.24166666666667,77.95,50.65,62.975,9.248261278027707,67.44666666666667,70.12,60.4,68.895,3.606603203384962
3.0,A,89.33,99.67,95.07,99.79,140.94,90.16,102.51,91.95,97.5,110.77,110.4,115.54,2016-09-21 13:20:00,2016-09-21 15:00:00,2016-09-21 15:20:00,2016-09-21 17:00:00,112.0,126.55,89.68,112.095,13.234314489235924,111.01833333333333,150.16,80.38,109.495,23.885722443892433,98.445,104.42,86.47,100.095,6.43631804683392
3.0,B,137.61,107.45,113.8,124.99,121.67,102.55,120.98,100.15,123.32,115.15,107.66,81.4,2016-09-21 13:20:00,2016-09-21 15:00:00,2016-09-21 15:20:00,2016-09-21 17:00:00,137.14000000000001,208.11,90.2,132.385,40.2851957920028,108.75166666666667,143.17,71.33,104.16,27.4124865101046,112.88833333333334,131.59,96.81,112.24000000000001,14.61275390426687
1.0,C,140.53,147.26,157.17,140.52,140.68,158.26,192.64,213.79,141.8,184.23,166.07,237.81,2016-09-21 13:20:00,2016-09-21 15:00:00,2016-09-21 15:20:00,2016-09-21 17:00:00,172.77166666666665,211.67,119.71,175.66,31.20122460203552,163.574,207.1,139.49,146.36,30.655486947690125,184.13333333333335,209.59,149.77,183.47500000000002,23.90888258925261
3.0,C,185.44,129.8,177.58,154.04,193.06,219.1,294.56,127.07,169.38,166.84,239.33,241.3,2016-09-21 13:20:00,2016-09-21 15:00:00,2016-09-21 15:20:00,2016-09-21 17:00:00,170.05499999999998,243.14,114.65,165.64,51.61777784833438,139.9775,195.39,104.7,129.91,39.84489124509355,208.45000000000002,300.8,138.74,194.76,56.771057062556096
2.0,A,62.56,74.63,52.59,81.38,47.04,138.96,80.58,78.8,65.03,78.4,69.95,56.71,2016-09-21 13:40:00,2016-09-21 15:20:00,2016-09-21 15:40:00,2016-09-21 17:20:00,65.73,87.83,51.95,62.685,12.833785100273417,64.78833333333334,77.95,50.65,64.08,10.301134727138884,67.33166666666666,70.12,60.4,68.565,3.5450157498474772
3.0,A,99.67,95.07,99.79,140.94,90.16,102.51,91.95,97.5,110.77,110.4,115.54,93.73,2016-09-21 13:40:00,2016-09-21 15:20:00,2016-09-21 15:40:00,2016-09-21 17:20:00,109.07333333333334,126.55,89.68,108.64500000000001,12.049955463264856,104.97333333333334,121.45,80.38,109.495,14.896730737536567,102.04666666666667,122.27,86.47,101.175,11.764551273493888
3.0,B,107.45,113.8,124.99,121.67,102.55,120.98,100.15,123.32,115.15,107.66,81.4,91.68,2016-09-21 13:40:00,2016-09-21 15:20:00,2016-09-21 15:40:00,2016-09-21 17:20:00,133.06833333333336,208.11,90.2,123.06,40.34569192202145,111.54,143.17,71.33,112.525,28.091187230161704,112.51166666666667,131.59,96.81,111.11,14.517793794742596
1.0,C,147.26,157.17,140.52,140.68,158.26,192.64,213.79,141.8,184.23,166.07,237.81,205.02,2016-09-21 13:40:00,2016-09-21 15:20:00,2016-09-21 15:40:00,2016-09-21 17:20:00,174.42000000000002,211.67,119.71,185.09,34.59072129921549,164.596,207.1,139.49,146.36,29.75590748070036,174.71,208.47,149.77,171.305,22.99351995671824
3.0,C,129.8,177.58,154.04,193.06,219.1,294.56,127.07,169.38,166.84,239.33,241.3,133.25,2016-09-21 13:40:00,2016-09-21 15:20:00,2016-09-21 15:40:00,2016-09-21 17:20:00,160.77166666666665,243.14,114.65,161.54500000000002,46.748788825665486,149.01999999999998,195.39,104.7,140.98,39.99431897157394,182.11166666666668,243.2,138.74,181.07999999999998,39.33918576517143
2.0,A,74.63,52.59,81.38,47.04,138.96,80.58,78.8,65.03,78.4,69.95,56.71,70.97,2016-09-21 14:00:00,2016-09-21 15:40:00,2016-09-21 16:00:00,2016-09-21 17:40:00,66.41666666666667,87.83,51.95,64.745,12.908474219157997,66.20333333333333,77.95,50.65,68.32499999999999,10.264668853239577,77.055,118.74,67.04,68.97,20.446736414401197
3.0,A,95.07,99.79,140.94,90.16,102.51,91.95,97.5,110.77,110.4,115.54,93.73,108.61,2016-09-21 14:00:00,2016-09-21 15:40:00,2016-09-21 16:00:00,2016-09-21 17:40:00,111.55833333333334,126.55,104.59,108.64500000000001,8.16032699508216,110.93166666666666,142.42,80.38,113.10499999999999,21.428610236472792,106.19,129.28,86.47,101.175,16.27907736943344
3.0,B,113.8,124.99,121.67,102.55,120.98,100.15,123.32,115.15,107.66,81.4,91.68,92.06,2016-09-21 14:00:00,2016-09-21 15:40:00,2016-09-21 16:00:00,2016-09-21 17:40:00,131.46166666666664,208.11,90.2,123.06,41.48346630486256,106.61000000000001,137.59,71.33,107.25,23.6790633260693,110.295,131.59,83.51,111.11,17.99391202601591
3.0,C,177.58,154.04,193.06,219.1,294.56,127.07,169.38,166.84,239.33,241.3,133.25,173.89,2016-09-21 14:00:00,2016-09-21 15:40:00,2016-09-21 16:00:00,2016-09-21 17:40:00,154.73666666666665,243.14,114.65,145.05,48.06396182865772,137.4275,185.19,104.7,129.91,35.16845686596631,169.54166666666666,243.2,130.38,160.60500000000002,42.20155561903692
2.0,A,52.59,81.38,47.04,138.96,80.58,78.8,65.03,78.4,69.95,56.71,70.97,78.48,2016-09-21 14:20:00,2016-09-21 16:00:00,2016-09-21 16:20:00,2016-09-21 18:00:00,68.78833333333334,87.83,51.95,70.695,12.842715315176408,70.08,77.95,57.77,71.715,7.129269247265108,77.33666666666667,118.74,68.49,69.015,20.292237596348674
3.0,A,99.79,140.94,90.16,102.51,91.95,97.5,110.77,110.4,115.54,93.73,108.61,108.34,2016-09-21 14:20:00,2016-09-21 16:00:00,2016-09-21 16:20:00,2016-09-21 18:00:00,109.99000000000001,117.14,104.59,108.64500000000001,4.992025640959791,116.24333333333333,142.42,95.13,113.10499999999999,15.459479508271505,109.79333333333334,129.28,96.77,105.455,13.129122844526465
3.0,B,124.99,121.67,102.55,120.98,100.15,123.32,115.15,107.66,81.4,91.68,92.06,109.19,2016-09-21 14:20:00,2016-09-21 16:00:00,2016-09-21 16:20:00,2016-09-21 18:00:00,135.21333333333334,208.11,90.2,123.06,43.49219822757488,104.065,137.59,71.33,102.845,25.18681778232415,111.78000000000002,131.59,83.51,111.11,17.10517348640463
3.0,C,154.04,193.06,219.1,294.56,127.07,169.38,166.84,239.33,241.3,133.25,173.89,164.54,2016-09-21 14:20:00,2016-09-21 16:00:00,2016-09-21 16:20:00,2016-09-21 18:00:00,139.825,164.03,114.65,142.355,21.920601041029872,145.175,185.19,104.7,145.405,33.05900230396152,163.16666666666666,243.2,130.38,144.12,42.51924913103083
2.0,A,81.38,47.04,138.96,80.58,78.8,65.03,78.4,69.95,56.71,70.97,78.48,56.71,2016-09-21 14:40:00,2016-09-21 16:20:00,2016-09-21 16:40:00,2016-09-21 18:20:00,75.78000000000002,93.9,57.14,73.255,13.25475461862648,76.63333333333333,97.09,67.13,74.055,10.71876236636799,79.19000000000001,118.74,68.49,69.015,20.007104738067422
